rngRun,flow,nStations,distance,linksNumber,loss,jitter,latency,throughput,rxBytes,txBytes,rxPackets,txPackets,timeFirstRxPacket,timeFirstTxPacket,timeLastRxPacket,timeLastTxPacket,jitterSum,delaySum,rateAdaptationManager,scenario,MLOn
1,1,1,1,3,51.6108,0.000132043,0.961755,98.2432,1545031088,3192924080,1011146,2089610,1.0144,1.0144,120.999,120.999,133.514,972475,ns3::ThompsonSamplingWifiManager,7,0
1,2,1,1,3,84.8264,0.000196515,0.968629,98.0324,1541742832,10160701872,1008994,6649674,1.01345,1.01345,121,121,198.282,977341,ns3::ThompsonSamplingWifiManager,7,0
1,3,1,1,3,10.7737,1.51756e-05,0.20291,576.437,9066022808,10160701872,5933261,6649674,1.00726,1.00726,121,121,90.0408,1.20392e+06,ns3::ThompsonSamplingWifiManager,7,0
1,4,1,1,3,22.3969,2.08515e-05,0.232537,501.358,7885020912,10160701872,5160354,6649674,1.01007,1.01007,121,121,107.601,1.19998e+06,ns3::ThompsonSamplingWifiManager,7,0
2,1,1,1,3,50.4116,0.000126244,0.942663,100.677,1583321240,3192924080,1036205,2089610,1.01396,1.01396,121,121,130.815,976793,ns3::ThompsonSamplingWifiManager,2,0
2,2,1,1,3,50.2215,0.000125383,0.93906,101.059,1589390456,3192924080,1040177,2089610,1.00942,1.00942,120.999,120.999,130.42,976788,ns3::ThompsonSamplingWifiManager,2,0
2,3,1,1,3,3.87297,1.56669e-05,0.161005,195.157,3069263040,3192924080,2008680,2089610,1.01153,1.01153,121,121,31.4698,323407,ns3::ThompsonSamplingWifiManager,2,0
2,4,1,1,3,7.61989,2.02668e-05,0.4794,187.54,2949626752,3192924080,1930384,2089610,1.00499,1.00499,121,121,39.1226,925427,ns3::ThompsonSamplingWifiManager,2,0
2,1,1,1,3,50.2836,0.000226822,1.462,53.208,836706824,1682959064,547583,1101413,1.01727,1.01727,120.991,120.991,124.203,800565,ns3::ThompsonSamplingWifiManager,3,0
2,2,1,1,3,73.7307,0.00031536,1.50885,53.3311,838758928,3192924080,548926,2089610,1.00938,1.00938,121,121,173.109,828248,ns3::ThompsonSamplingWifiManager,3,0
2,3,1,1,3,3.86613,1.56516e-05,0.160041,195.171,3069481544,3192924080,2008823,2089610,1.01129,1.01129,121,121,31.4412,321494,ns3::ThompsonSamplingWifiManager,3,0
2,4,1,1,3,14.8206,2.14644e-05,0.323336,325.394,5117797632,6008257968,3349344,3932106,1.00496,1.00496,121,121,71.8915,1.08296e+06,ns3::ThompsonSamplingWifiManager,3,0
2,1,1,1,3,50.234,0.000226284,1.46798,53.2611,837541112,1682959064,548129,1101413,1.01888,1.01888,120.993,120.993,124.033,804645,ns3::ThompsonSamplingWifiManager,4,0
2,2,1,1,3,86.0701,0.000367059,1.51606,53.2156,836943664,6008257968,547738,3932106,1.00938,1.00938,121,121,201.052,830406,ns3::ThompsonSamplingWifiManager,4,0
