rngRun,flow,nStations,distance,linksNumber,loss,jitter,latency,throughput,rxBytes,txBytes,rxPackets,txPackets,timeFirstRxPacket,timeFirstTxPacket,timeLastRxPacket,timeLastTxPacket,jitterSum,delaySum,rateAdaptationManager,scenario,MLOn
1,1,1,1,3,79.092,0.000623085,2.54556,22.7926,358442824,1714380856,234583,1121977,1.01768,1.01768,121,121,146.165,597145,ns3::ThompsonSamplingWifiManager,5,0
1,2,1,1,3,97.5882,0.00268482,3.25987,2.63622,41347680,1714380856,27060,1121977,1.0559,1.0559,120.719,120.719,72.6485,88212.1,ns3::ThompsonSamplingWifiManager,5,0
1,3,1,1,3,80.3551,0.000687729,2.63332,21.4525,336788008,1714380856,220411,1121977,1.21572,1.21572,120.991,120.991,151.582,580413,ns3::ThompsonSamplingWifiManager,5,0
1,4,1,1,3,97.8878,0.0026785,3.23615,2.30988,36210544,1714380856,23698,1121977,1.30663,1.30663,120.908,120.908,63.4724,76690.4,ns3::ThompsonSamplingWifiManager,5,0
1,5,1,1,3,56.3645,9.29802e-05,1.59922,47.565,748078240,1714380856,489580,1121977,1.00855,1.00855,121,121,45.5212,782945,ns3::ThompsonSamplingWifiManager,5,0
1,6,1,1,3,95.8848,0.00200584,3.40612,4.51354,70550816,1714380856,46172,1121977,1.02319,1.02319,120.278,120.278,92.6115,157267,ns3::ThompsonSamplingWifiManager,5,0
1,7,1,1,3,64.2443,0.000195149,1.85082,38.9796,612989288,1714380856,401171,1121977,1.01191,1.01191,120.991,120.991,78.288,742497,ns3::ThompsonSamplingWifiManager,5,0
1,8,1,1,3,86.9361,0.00118317,2.94063,14.2425,223965072,1714380856,146574,1121977,1.02645,1.02645,121,121,173.421,431021,ns3::ThompsonSamplingWifiManager,5,0
1,1,1,1,3,84.6504,0.000973698,2.9336,16.7388,263150632,1714380856,172219,1121977,1.01768,1.01768,120.96,120.96,167.688,505221,ns3::ThompsonSamplingWifiManager,7,0
1,2,1,1,3,84.1194,0.00107578,2.79862,17.3205,272254456,1714380856,178177,1121977,1.04021,1.04021,120.964,120.964,191.678,498649,ns3::ThompsonSamplingWifiManager,7,0
1,3,1,1,3,99.0243,0.00408886,3.53109,1.07719,16727016,1714380856,10947,1121977,1.16099,1.16099,119.633,119.633,44.7567,38654.8,ns3::ThompsonSamplingWifiManager,7,0
