rngRun,flow,nStations,distance,linksNumber,loss,jitter,latency,throughput,rxBytes,txBytes,rxPackets,txPackets,timeFirstRxPacket,timeFirstTxPacket,timeLastRxPacket,timeLastTxPacket,jitterSum,delaySum
407456,8,11,1,2,0.0397692,0.00137323,0.00330238,12.0414,180510280,180582096,118135,118182,1.07156,1.07156,120.998,120.998,162.226,390.126
407456,9,11,1,2,0.022,0.00138593,0.00289515,12.0397,180542368,180582096,118156,118182,1.03298,1.03298,120.998,120.998,163.755,342.08
407456,10,11,1,2,0.0321538,0.00139043,0.00282235,12.0406,180524032,180582096,118144,118182,1.05598,1.05598,120.999,120.999,164.269,333.444
407456,11,11,1,2,0.0228461,0.00139166,0.00289576,12.0394,180540840,180582096,118155,118182,1.03102,1.03102,120.997,120.997,164.431,342.148
407456,1,10,1,3,0,0.000783218,0.00133571,13.2437,198640000,198640000,130000,130000,1.00853,1.00853,121,121,101.818,173.642
407456,2,10,1,3,0.00769231,0.000787141,0.0013597,13.2436,198624720,198640000,129990,130000,1.0158,1.0158,120.998,120.998,102.32,176.747
407456,3,10,1,3,0.0215385,0.000794713,0.00133405,13.2452,198597216,198640000,129972,130000,1.04737,1.04737,120.999,120.999,103.29,173.39
407456,4,10,1,3,0.836923,0.000798329,0.0013109,13.2437,196977536,198640000,128912,130000,2.01348,2.01348,121,121,102.913,168.991
407456,5,10,1,3,0.0161538,0.000797703,0.00134429,13.2448,198607912,198640000,129979,130000,1.03784,1.03784,121,121,103.684,174.73
407456,6,10,1,3,0.00846154,0.000818051,0.00129878,13.2438,198623192,198640000,129989,130000,1.01865,1.01865,120.999,120.999,106.337,168.827
407456,7,10,1,3,0.836923,0.000842614,0.00121939,13.2438,196977536,198640000,128912,130000,2.01438,2.01438,121,121,108.622,157.193
407456,8,10,1,3,0.00923077,0.000842869,0.00126804,13.244,198621664,198640000,129988,130000,1.02212,1.02212,120.999,120.999,109.562,164.83
407456,9,10,1,3,0.0161538,0.000850397,0.00126195,13.2442,198607912,198640000,129979,130000,1.03333,1.03333,121,121,110.533,164.027
407456,10,10,1,3,0.0146154,0.000850254,0.00136214,13.2445,198610968,198640000,129981,130000,1.03338,1.03338,120.999,120.999,110.516,177.052
407456,1,13,1,1,1.332,0.00220287,0.0515402,10.0554,150764704,152800000,98668,100000,1.04556,1.04556,120.993,120.993,217.351,5085.36
407456,2,13,1,1,1.364,0.00220357,0.0542869,10.0571,150715808,152800000,98636,100000,1.09642,1.09642,120.985,120.985,217.349,5354.65
407456,3,13,1,1,1.367,0.00220406,0.0529334,10.0563,150711224,152800000,98633,100000,1.06894,1.06894,120.962,120.962,217.391,5220.98
407456,4,13,1,1,1.329,0.00220211,0.0520238,10.0558,150769288,152800000,98671,100000,1.05027,1.05027,120.996,120.996,217.282,5133.24
407456,5,13,1,1,2.194,0.00221509,0.0535136,10.0538,149447568,152800000,97806,100000,2.05531,2.05531,120.974,120.974,216.647,5233.95
407456,6,13,1,1,1.356,0.00220339,0.0522684,10.0537,150728032,152800000,98644,100000,1.01973,1.01973,120.959,120.959,217.349,5155.96
407456,7,13,1,1,1.368,0.00220302,0.0524853,10.0564,150709696,152800000,98632,100000,1.07437,1.07437,120.966,120.966,217.286,5176.73
407456,8,13,1,1,1.367,0.00220316,0.0525323,10.0566,150711224,152800000,98633,100000,1.07988,1.07988,120.97,120.97,217.302,5181.41
407456,9,13,1,1,1.331,0.00220276,0.0514525,10.0557,150766232,152800000,98669,100000,1.05522,1.05522,121,121,217.342,5076.77
407456,10,13,1,1,1.364,0.00220398,0.0527748,10.0569,150715808,152800000,98636,100000,1.09079,1.09079,120.981,120.981,217.39,5205.5
407456,11,13,1,1,1.336,0.00220412,0.0530081,10.055,150758592,152800000,98664,100000,1.0412,1.0412,120.989,120.989,217.465,5229.99
407456,12,13,1,1,1.364,0.0022029,0.0523061,10.0568,150715808,152800000,98636,100000,1.08528,1.08528,120.977,120.977,217.283,5159.27
407456,13,13,1,1,1.368,0.00220406,0.0496705,10.0561,150709696,152800000,98632,100000,1.06019,1.06019,120.955,120.955,217.388,4899.1
407456,1,12,1,2,0.0212306,0.00150956,0.00294193,11.036,165499208,165534352,108311,108334,1.02977,1.02977,121,121,163.5,318.644
407456,2,12,1,2,0.0230768,0.00150805,0.00298738,11.0363,165496152,165534352,108309,108334,1.03164,1.03164,120.997,120.997,163.334,323.56
407456,3,12,1,2,0.0267691,0.00151103,0.00294425,11.0371,165490040,165534352,108305,108334,1.04552,1.04552,120.998,120.998,163.651,318.877
407456,4,12,1,2,0.0341536,0.00151366,0.002915,11.0382,165477816,165534352,108297,108334,1.06869,1.06869,120.999,120.999,163.923,315.685
407456,5,12,1,2,0.038769,0.00151452,0.00290287,11.039,165470176,165534352,108292,108334,1.08115,1.08115,120.998,120.998,164.009,314.358
407456,6,12,1,2,0.0295383,0.0015159,0.00289339,11.0376,165485456,165534352,108302,108334,1.05586,1.05586,120.999,120.999,164.173,313.36
407456,7,12,1,2,0.0166153,0.00151554,0.00293599,11.036,165506848,165534352,108316,108334,1.02252,1.02252,120.999,120.999,164.156,318.015
407456,8,12,1,2,0.0119999,0.00151696,0.00291244,11.0355,165514488,165534352,108321,108334,1.01156,1.01156,120.999,120.999,164.317,315.478
407456,9,12,1,2,0.0332306,0.00152011,0.0028931,11.0381,165479344,165534352,108298,108334,1.06689,1.06689,121,121,164.623,313.317
407456,10,12,1,2,0.025846,0.00151179,0.00308047,11.0356,165491568,165534352,108306,108334,1.02761,1.02761,120.996,120.996,163.734,333.634
407456,11,12,1,2,0.0286152,0.00152235,0.00288372,11.0369,165486984,165534352,108303,108334,1.04503,1.04503,120.996,120.996,164.874,312.316
407456,12,12,1,2,0.0110769,0.00151388,0.00307255,11.0354,165516016,165534352,108322,108334,1.00856,1.00856,120.997,120.997,163.985,332.825
407456,1,11,1,3,0.0406153,0.000870403,0.00252177,12.0376,180508752,180582096,118134,118182,1.03615,1.03615,121,121,102.823,297.907
407456,2,11,1,3,0.0465384,0.00088736,0.00220601,12.0384,180498056,180582096,118127,118182,1.04999,1.04999,120.999,120.999,104.82,260.589
407456,3,11,1,3,0.038923,0.000883412,0.0023323,12.0372,180511808,180582096,118136,118182,1.02973,1.02973,120.999,120.999,104.362,275.529
407456,4,11,1,3,0.0329999,0.000878546,0.00246619,12.0361,180522504,180582096,118143,118182,1.01098,1.01098,120.998,120.998,103.793,291.363
407456,5,11,1,3,0.0524615,0.000899466,0.00221757,12.0392,180487360,180582096,118120,118182,1.06548,1.06548,120.998,120.998,106.244,261.939
407456,6,11,1,3,0.0490768,0.000902161,0.00227033,12.0387,180493472,180582096,118124,118182,1.05691,1.05691,120.999,120.999,106.566,268.181
407456,7,11,1,3,0.0287692,0.000909205,0.00229036,12.0372,180530144,180582096,118148,118182,1.01774,1.01774,121,121,107.42,270.601
407456,8,11,1,3,0.0287692,0.000938512,0.00216079,12.037,180530144,180582096,118148,118182,1.01647,1.01647,121,121,110.882,255.293
407456,9,11,1,3,0.0414615,0.000939581,0.0022434,12.0374,180507224,180582096,118133,118182,1.0334,1.0334,120.998,120.998,110.995,265.019
407456,10,11,1,3,0.0439999,0.000951007,0.00213525,12.0382,180502640,180582096,118130,118182,1.04581,1.04581,120.999,120.999,112.341,252.237
407456,11,11,1,3,0.0414615,0.000938922,0.00246539,12.0369,180507224,180582096,118133,118182,1.02975,1.02975,120.999,120.999,110.917,291.244
407456,1,14,1,1,1.33645,0.0023865,0.0513896,9.33812,139990776,141887024,91617,92858,1.05525,1.05525,120.986,120.986,218.641,4708.17
407456,2,14,1,1,1.37414,0.00238666,0.0554937,9.33873,139937296,141887024,91582,92858,1.09026,1.09026,120.967,120.967,218.573,5082.22
407456,3,14,1,1,1.32999,0.00238699,0.0552336,9.33442,139999944,141887024,91623,92858,1.01106,1.01106,120.997,120.997,218.701,5060.67
407456,4,14,1,1,1.35153,0.00238685,0.0555848,9.33576,139969384,141887024,91603,92858,1.03205,1.03205,120.975,120.975,218.64,5091.74
407456,5,14,1,1,1.37199,0.00238697,0.0549695,9.33846,139940352,141887024,91584,92858,1.11036,1.11036,120.993,120.993,218.606,5034.33
407456,6,14,1,1,1.37306,0.00238688,0.0513342,9.33838,139938824,141887024,91583,92858,1.09567,1.09567,120.978,120.978,218.595,4701.34
407456,7,14,1,1,1.37629,0.00238685,0.0515623,9.33767,139934240,141887024,91580,92858,1.07555,1.07555,120.964,120.964,218.586,4722.07
407456,8,14,1,1,1.37522,0.00238689,0.055072,9.33761,139935768,141887024,91581,92858,1.08093,1.08093,120.971,120.971,218.591,5043.55
407456,9,14,1,1,1.37306,0.00238631,0.0544689,9.33822,139938824,141887024,91583,92858,1.10483,1.10483,120.99,120.99,218.543,4988.42
407456,10,14,1,1,1.34506,0.00238679,0.051708,9.33665,139978552,141887024,91609,92858,1.0431,1.0431,120.982,120.982,218.649,4736.92
407456,11,14,1,1,1.34614,0.00238291,0.0498133,9.33648,139977024,141887024,91608,92858,1.06009,1.06009,121,121,218.292,4563.3
407456,12,14,1,1,2.21413,0.00239752,0.0473523,9.33558,138745456,141887024,90802,92858,2.0599,2.0599,120.956,120.956,217.697,4299.68
407456,13,14,1,1,1.37845,0.00238559,0.0466843,9.33752,139931184,141887024,91578,92858,1.06503,1.06503,120.952,120.952,218.465,4275.26
407456,14,14,1,1,1.37522,0.00238623,0.0506951,9.33764,139935768,141887024,91581,92858,1.0702,1.0702,120.96,120.96,218.531,4642.71
407456,1,13,1,2,0.049,0.00164015,0.00412863,10.1859,152725128,152800000,99951,100000,1.04809,1.04809,120.999,120.999,163.933,412.66
407456,2,13,1,2,0.038,0.00164018,0.00408078,10.1843,152741936,152800000,99962,100000,1.01337,1.01337,120.996,120.996,163.954,407.922
407456,3,13,1,2,0.048,0.00163463,0.00424326,10.1836,152726656,152800000,99952,100000,1.01859,1.01859,120.997,120.997,163.383,424.123
407456,4,13,1,2,0.046,0.00164474,0.00404181,10.1853,152729712,152800000,99954,100000,1.03811,1.03811,120.999,120.999,164.396,403.995
407456,5,13,1,2,0.061,0.00164594,0.00405598,10.1864,152706792,152800000,99939,100000,1.06661,1.06661,120.997,120.997,164.492,405.351
407456,6,13,1,2,0.048,0.00164597,0.00412286,10.1849,152726656,152800000,99952,100000,1.03409,1.03409,120.997,120.997,164.516,412.088
407456,7,13,1,2,0.059,0.00165199,0.00401813,10.1865,152709848,152800000,99941,100000,1.06699,1.06699,120.998,120.998,165.1,401.575
407456,8,13,1,2,0.041,0.00164469,0.0042187,10.1835,152737352,152800000,99959,100000,1.01112,1.01112,121,121,164.4,421.697
407456,9,13,1,2,0.068,0.00164901,0.00427309,10.1873,152696096,152800000,99932,100000,1.08445,1.08445,120.995,120.995,164.787,427.018
407456,10,13,1,2,0.045,0.00166145,0.0041224,10.1847,152731240,152800000,99955,100000,1.02703,1.02703,120.996,120.996,166.069,412.055
407456,11,13,1,2,0.052,0.00167241,0.00399655,10.1857,152720544,152800000,99948,100000,1.04788,1.04788,120.997,120.997,167.152,399.448
407456,12,13,1,2,0.059,0.00167445,0.00402201,10.1862,152709848,152800000,99941,100000,1.06487,1.06487,121,121,167.344,401.964
407456,13,13,1,2,0.067,0.00167796,0.00401002,10.1869,152697624,152800000,99933,100000,1.08096,1.08096,120.998,120.998,167.682,400.733
407456,1,12,1,3,0.0221537,0.000961722,0.00167331,11.0376,165497680,165534352,108310,108334,1.04761,1.04761,121,121,104.163,181.237
407456,2,12,1,3,0.00369228,0.00096635,0.00165815,11.0363,165528240,165534352,108330,108334,1.01177,1.01177,121,121,104.684,179.628
407456,3,12,1,3,0.0239999,0.000973383,0.00160551,11.0375,165494624,165534352,108308,108334,1.04741,1.04741,120.999,120.999,105.424,173.89
407456,4,12,1,3,0.0119999,0.000975123,0.00164619,11.0363,165514488,165534352,108321,108334,1.01993,1.01993,120.999,120.999,105.625,178.317
407456,5,12,1,3,0.0286152,0.000984447,0.0015809,11.0379,165486984,165534352,108303,108334,1.05868,1.05868,121,121,106.618,171.216
407456,6,12,1,3,0.0175384,0.000986514,0.00158388,11.0369,165505320,165534352,108315,108334,1.03416,1.03416,120.999,120.999,106.853,171.558
407456,7,12,1,3,0.00553843,0.00101251,0.00141698,11.0364,165525184,165534352,108328,108334,1.01296,1.01296,120.998,120.998,109.682,153.498
407456,8,12,1,3,0.0313844,0.00102471,0.00135451,11.0381,165482400,165534352,108300,108334,1.06338,1.06338,120.999,120.999,110.975,146.694
407456,9,12,1,3,0.0119999,0.00102885,0.00141551,11.0368,165514488,165534352,108321,108334,1.02674,1.02674,120.999,120.999,111.445,153.329
407456,10,12,1,3,0.00738457,0.00102959,0.00144328,11.0364,165522128,165534352,108326,108334,1.01639,1.01639,120.999,120.999,111.531,156.345
407456,11,12,1,3,0.0175384,0.00103029,0.00149365,11.037,165505320,165534352,108315,108334,1.03379,1.03379,120.998,120.998,111.594,161.784
407456,12,12,1,3,0.0286152,0.00101948,0.00163036,11.0378,165486984,165534352,108303,108334,1.05648,1.05648,120.998,120.998,110.412,176.573
407456,1,15,1,1,1.39269,0.00256853,0.0521683,8.71236,130582880,132427176,85460,86667,1.09412,1.09412,121,121,219.504,4458.3
407456,2,15,1,1,1.35923,0.00256804,0.0517502,8.71433,130627192,132427176,85489,86667,1.04608,1.04608,120.965,120.965,219.536,4424.07
407456,3,15,1,1,1.35461,0.00256781,0.0557279,8.71446,130633304,132427176,85493,86667,1.05342,1.05342,120.977,120.977,219.527,4764.35
407456,4,15,1,1,1.35115,0.00256697,0.0517929,8.71543,130637888,132427176,85496,86667,1.07387,1.07387,120.988,120.988,219.463,4428.08
407456,5,15,1,1,1.39153,0.00256853,0.0474148,8.71672,130584408,132427176,85461,86667,1.11063,1.11063,120.958,120.958,219.506,4052.12
407456,6,15,1,1,1.30499,0.00256685,0.0578791,8.71829,130699008,132427176,85536,86667,1.06851,1.06851,120.999,120.999,219.555,4950.75
407456,7,15,1,1,2.17615,0.00258081,0.0461803,8.71727,129545368,132427176,84781,86667,2.06804,2.06804,120.954,120.954,218.801,3915.21
407456,8,15,1,1,1.32923,0.00256889,0.0533921,8.71501,130666920,132427176,85515,86667,1.02645,1.02645,120.973,120.973,219.676,4565.83
407456,9,15,1,1,1.34769,0.00256701,0.0510942,8.71773,130642472,132427176,85499,86667,1.10511,1.10511,120.992,120.992,219.474,4368.5
407456,10,15,1,1,1.35346,0.00256859,0.054421,8.71547,130634832,132427176,85494,86667,1.05832,1.05832,120.969,120.969,219.596,4652.67
407456,11,15,1,1,1.39499,0.00256708,0.0554353,8.71616,130579824,132427176,85458,86667,1.09964,1.09964,120.95,120.95,219.375,4737.39
407456,12,15,1,1,1.35346,0.0025694,0.0535416,8.71575,130634832,132427176,85494,86667,1.08865,1.08865,120.996,120.996,219.666,4577.49
407456,13,15,1,1,1.39269,0.00256939,0.0497348,8.71702,130582880,132427176,85460,86667,1.11995,1.11995,120.962,120.962,219.577,4250.34
407456,14,15,1,1,1.35346,0.00256931,0.0573398,8.71501,130634832,132427176,85494,86667,1.06335,1.06335,120.98,120.98,219.658,4902.21
407456,15,15,1,1,1.3523,0.00256928,0.0498851,8.71601,130636360,132427176,85495,86667,1.07943,1.07943,120.984,120.984,219.658,4264.92
407456,1,14,1,2,0.0419996,0.00178397,0.00337957,9.46067,141827432,141887024,92819,92858,1.06757,1.06757,120.998,120.998,165.584,313.689
407456,2,14,1,2,0.0150768,0.00178012,0.00346696,9.45876,141865632,141887024,92844,92858,1.01117,1.01117,120.998,120.998,165.271,321.887
407456,3,14,1,2,0.0193844,0.00177504,0.00356611,9.45866,141859520,141887024,92840,92858,1.01351,1.01351,120.996,120.996,164.793,331.078
407456,4,14,1,2,0.0236921,0.00178417,0.00346053,9.45979,141853408,141887024,92836,92858,1.03513,1.03513,120.998,120.998,165.633,321.262
407456,5,14,1,2,0.0419996,0.0017874,0.00341039,9.46067,141827432,141887024,92819,92858,1.06905,1.06905,120.999,120.999,165.902,316.549
407456,6,14,1,2,0.837838,0.00179529,0.00300887,9.46003,140698240,141887024,92080,92858,2.01599,2.01599,120.999,120.999,165.309,277.056
407456,7,14,1,2,0.0290767,0.00177949,0.00356979,9.46008,141845768,141887024,92831,92858,1.04682,1.04682,121,121,165.19,331.387
407456,8,14,1,2,0.0452304,0.00178142,0.00356638,9.46094,141822848,141887024,92816,92858,1.07711,1.07711,121,121,165.342,331.017
407456,9,14,1,2,0.0193844,0.00179182,0.00339456,9.45895,141859520,141887024,92840,92858,1.01743,1.01743,120.997,120.997,166.351,315.151
407456,10,14,1,2,0.0204613,0.00179433,0.00341807,9.45942,141857992,141887024,92839,92858,1.02517,1.02517,120.997,120.997,166.582,317.33
407456,11,14,1,2,0.0290767,0.00179462,0.00343396,9.45948,141845768,141887024,92831,92858,1.03475,1.03475,120.995,120.995,166.595,318.778
407456,12,14,1,2,0.0333843,0.00180234,0.00334865,9.46023,141839656,141887024,92827,92858,1.05255,1.05255,120.999,120.999,167.304,310.845
407456,13,14,1,2,0.0452304,0.00180197,0.00335069,9.46151,141822848,141887024,92816,92858,1.08022,1.08022,120.996,120.996,167.25,310.998
407456,14,14,1,2,0.841069,0.0018075,0.00296487,9.46017,140693656,141887024,92077,92858,2.01945,2.01945,120.997,120.997,166.428,272.996
407456,1,13,1,3,0.04,0.00100902,0.00215899,10.1874,152738880,152800000,99960,100000,1.05619,1.05619,120.999,120.999,100.86,215.812
407456,2,13,1,3,0.014,0.00102898,0.0020427,10.1866,152778608,152800000,99986,100000,1.01513,1.01513,120.999,120.999,102.882,204.241
407456,3,13,1,3,0.033,0.00105264,0.00194384,10.1871,152749576,152800000,99967,100000,1.04327,1.04327,120.999,120.999,105.228,194.32
407456,4,13,1,3,0.038,0.00105077,0.00206686,10.1872,152741936,152800000,99962,100000,1.05024,1.05024,120.998,120.998,105.036,206.608
407456,5,13,1,3,0.022,0.00108006,0.00188608,10.1864,152766384,152800000,99978,100000,1.02302,1.02302,120.999,120.999,107.981,188.566
407456,6,13,1,3,0.025,0.00109094,0.00189153,10.1866,152761800,152800000,99975,100000,1.029,1.029,121,121,109.066,189.106
407456,7,13,1,3,0.027,0.00111052,0.00175337,10.1869,152758744,152800000,99973,100000,1.03318,1.03318,120.998,120.998,111.02,175.29
407456,8,13,1,3,0.836,0.00112712,0.00135352,10.1875,151522592,152800000,99164,100000,2.01306,2.01306,121,121,111.768,134.22
407456,9,13,1,3,0.02,0.00112113,0.00185908,10.1865,152769440,152800000,99980,100000,1.02201,1.02201,121,121,112.089,185.87
407456,10,13,1,3,0.018,0.00110727,0.00195174,10.186,152772496,152800000,99982,100000,1.01222,1.01222,120.998,120.998,110.706,195.138
407456,11,13,1,3,0.039,0.00112508,0.0019143,10.1877,152740408,152800000,99961,100000,1.05775,1.05775,120.998,120.998,112.463,191.356
407456,12,13,1,3,0.028,0.00112797,0.00200989,10.187,152757216,152800000,99972,100000,1.03643,1.03643,120.999,120.999,112.764,200.933
407456,13,13,1,3,0.042,0.00113973,0.00201675,10.1874,152735824,152800000,99958,100000,1.05725,1.05725,120.998,120.998,113.924,201.59
407457,1,1,1,1,1.353,1.45044e-05,0.0563485,130.646,1959517896,1986393888,1282407,1299996,1.01061,1.01061,121,121,18.6005,72261.7
407457,1,1,1,2,6.88625,2.50139e-05,0.302515,123.319,1849605800,1986393888,1210475,1299996,1.01152,1.01152,121,121,30.2787,366187
407457,1,1,1,3,7.01018,2.50979e-05,0.171079,123.154,1847144192,1986393888,1208864,1299996,1.01112,1.01112,121,121,30.3399,206811
407456,1,15,1,2,0.0461537,0.00190893,0.00399076,8.82963,132366056,132427176,86627,86667,1.06755,1.06755,120.997,120.997,165.363,345.707
407456,2,15,1,2,0.0323076,0.00191517,0.00387946,8.82926,132384392,132427176,86639,86667,1.04877,1.04877,120.999,120.999,165.927,336.113
407456,3,15,1,2,0.0496152,0.00191571,0.00389569,8.83056,132361472,132427176,86624,86667,1.08648,1.08648,120.999,120.999,165.944,337.461
407456,4,15,1,2,0.0369229,0.00191856,0.00384971,8.8293,132378280,132427176,86635,86667,1.05539,1.05539,121,121,166.212,333.52
407456,5,15,1,2,0.050769,0.00191929,0.00384116,8.83056,132359944,132427176,86623,86667,1.08507,1.08507,120.996,120.996,166.252,332.733
407456,6,15,1,2,0.0369229,0.0019153,0.00392309,8.82888,132378280,132427176,86635,86667,1.04625,1.04625,120.996,120.996,165.93,339.877
407456,7,15,1,2,0.021923,0.00191907,0.00386062,8.82765,132398144,132427176,86648,86667,1.01021,1.01021,120.995,120.995,166.282,334.515
407456,8,15,1,2,0.0311537,0.00191556,0.00396572,8.82797,132385920,132427176,86640,86667,1.02975,1.02975,120.999,120.999,165.962,343.59
407456,9,15,1,2,0.0253845,0.00191661,0.00394066,8.82723,132393560,132427176,86645,86667,1.01145,1.01145,120.998,120.998,166.063,341.438
407456,10,15,1,2,0.0449998,0.00192264,0.00384385,8.83011,132367584,132427176,86628,86667,1.07402,1.07402,120.998,120.998,166.553,332.985
407456,11,15,1,2,0.0449998,0.00192767,0.00378789,8.82983,132367584,132427176,86628,86667,1.06958,1.06958,120.997,120.997,166.988,328.137
407456,12,15,1,2,0.0253845,0.0019414,0.00412592,8.82766,132393560,132427176,86645,86667,1.01645,1.01645,120.997,120.997,168.21,357.491
407456,13,15,1,2,0.838843,0.00196016,0.00314047,8.82986,131316320,132427176,85940,86667,2.0251,2.0251,121,121,168.454,269.892
407456,14,15,1,2,0.0299999,0.00195269,0.00379753,8.82854,132387448,132427176,86641,86667,1.03263,1.03263,120.996,120.996,169.181,329.022
407456,15,15,1,2,0.0265384,0.00195327,0.00377057,8.82808,132392032,132427176,86644,86667,1.02497,1.02497,120.999,120.999,169.237,326.697
407457,1,2,1,1,1.34892,0.000196592,0.0532527,65.3279,979805552,993203056,641234,650002,1.01262,1.01262,120.999,120.999,126.061,34147.5
407457,2,2,1,1,1.34846,0.000196594,0.0535052,65.3252,979810136,993203056,641237,650002,1.00825,1.00825,121,121,126.063,34309.5
407457,1,2,1,2,2.89199,0.000157944,0.00213728,64.3066,964479712,993203056,631204,650002,1.01454,1.01454,121,121,99.6946,1349.06
407457,2,2,1,2,2.7563,0.000157596,0.0017956,64.395,965827408,993203056,632086,650002,1.01156,1.01156,120.999,120.999,99.614,1134.97
407457,1,3,1,1,1.35277,0.000379191,0.0533382,43.5493,653177216,662134352,427472,433334,1.00451,1.00451,120.993,120.993,162.093,22800.6
407457,2,3,1,1,1.35969,0.000379221,0.0532309,43.5504,653131376,662134352,427442,433334,1.02273,1.02273,121,121,162.095,22753.1
407457,3,3,1,1,1.35484,0.000377776,0.0522861,43.5497,653163464,662134352,427463,433334,1.01217,1.01217,120.997,120.997,161.485,22350.4
407457,1,2,1,3,3.07999,0.000164311,0.00188357,64.1834,962612496,993203056,629982,650002,1.01556,1.01556,120.998,120.998,103.513,1186.62
407457,2,2,1,3,3.15537,0.000164706,0.00171743,64.129,961863776,993203056,629492,650002,1.00879,1.00879,121,121,103.681,1081.11
407456,1,14,1,3,0.00969222,0.00111304,0.00202657,9.45926,141873272,141887024,92849,92858,1.01283,1.01283,121,121,103.344,188.165
407456,2,14,1,3,0.0279997,0.00110857,0.00209468,9.45972,141847296,141887024,92832,92858,1.03948,1.03948,120.998,120.998,102.909,194.453
407456,3,14,1,3,0.0301536,0.00113028,0.0019983,9.46035,141844240,141887024,92830,92858,1.05008,1.05008,120.998,120.998,104.922,185.502
407456,4,14,1,3,0.012923,0.00114337,0.00193058,9.45915,141868688,141887024,92846,92858,1.01475,1.01475,120.999,120.999,106.156,179.247
407456,5,14,1,3,0.0215383,0.00116167,0.00182254,9.45991,141856464,141887024,92838,92858,1.0331,1.0331,120.997,120.997,107.846,169.201
407456,6,14,1,3,0.0226152,0.00117142,0.00182266,9.45977,141854936,141887024,92837,92858,1.03423,1.03423,120.999,120.999,108.75,169.21
407456,7,14,1,3,0.0344612,0.0011961,0.0016367,9.46017,141838128,141887024,92826,92858,1.05355,1.05355,120.999,120.999,111.028,151.928
407456,8,14,1,3,0.0139999,0.00120153,0.00171398,9.45901,141867160,141887024,92845,92858,1.01475,1.01475,121,121,111.555,159.134
407456,9,14,1,3,0.0409227,0.00121678,0.00166392,9.46033,141828960,141887024,92820,92858,1.06158,1.06158,120.997,120.997,112.94,154.445
407456,10,14,1,3,0.0355381,0.00121511,0.00181805,9.46081,141836600,141887024,92825,92858,1.06175,1.06175,120.998,120.998,112.791,168.761
407456,11,14,1,3,0.0150768,0.00122002,0.00178481,9.45945,141865632,141887024,92844,92858,1.01995,1.01995,120.998,120.998,113.27,165.709
407456,12,14,1,3,0.0323074,0.00122195,0.00181732,9.46059,141841184,141887024,92828,92858,1.0552,1.0552,120.998,120.998,113.43,168.698
407456,13,14,1,3,0.024769,0.00121187,0.0020117,9.45969,141851880,141887024,92835,92858,1.03522,1.03522,120.998,120.998,112.503,186.757
407456,14,14,1,3,0.0409227,0.00122457,0.00206818,9.46111,141828960,141887024,92820,92858,1.07373,1.07373,121,121,113.663,191.969
407457,1,3,1,2,0.15,0.000281323,0.00483306,44.0804,661141152,662134352,432684,433334,1.01155,1.01155,121,121,121.724,2091.19
407457,2,3,1,2,0.144,0.000281451,0.00377727,44.0854,661180880,662134352,432710,433334,1.01736,1.01736,120.999,120.999,121.787,1634.46
407457,3,3,1,2,0.138923,0.000281323,0.00377527,44.0864,661214496,662134352,432732,433334,1.0144,1.0144,121,121,121.737,1633.68
407457,1,4,1,1,1.35662,0.000561825,0.0529573,32.6613,489863048,496600000,320591,325000,1.0139,1.0139,121,121,180.115,16977.6
407457,2,4,1,1,1.37292,0.000561821,0.052956,32.6654,489782064,496600000,320538,325000,1.03859,1.03859,120.99,120.99,180.085,16974.4
407457,3,4,1,1,1.35354,0.000561811,0.0532315,32.662,489878328,496600000,320601,325000,1.00998,1.00998,120.997,120.997,180.116,17066.1
407457,4,4,1,1,1.36031,0.000561799,0.0524392,32.6645,489844712,496600000,320579,325000,1.02364,1.02364,120.994,120.994,180.1,16810.9
407457,1,3,1,3,3.21761,0.000245449,0.00290881,42.7293,640829448,662134352,419391,433334,1.02032,1.02032,121,121,102.939,1219.93
407457,2,3,1,3,3.16407,0.00024569,0.00225036,42.748,641183944,662134352,419623,433334,1.00679,1.00679,121,121,103.097,944.304
407457,3,3,1,3,3.13984,0.000244823,0.00256967,42.7626,641344384,662134352,419728,433334,1.01719,1.01719,121,121,102.759,1078.56
407457,1,5,1,1,1.36384,0.000744361,0.0532514,26.1346,391863240,397281528,256455,260001,1.04083,1.04083,120.993,120.993,190.894,13656.6
407457,2,5,1,1,1.35307,0.00074436,0.0545197,26.1322,391906024,397281528,256483,260001,1.0205,1.0205,120.997,120.997,190.915,13983.4
407457,3,5,1,1,1.35653,0.000744362,0.0526753,26.1305,391892272,397281528,256474,260001,1.00561,1.00561,120.985,120.985,190.909,13509.8
407457,4,5,1,1,1.36384,0.000744313,0.0524468,26.1343,391863240,397281528,256455,260001,1.03539,1.03539,120.989,120.989,190.882,13450.2
407457,5,5,1,1,1.35269,0.000744361,0.0512913,26.133,391907552,397281528,256484,260001,1.02679,1.02679,121,121,190.916,13155.4
407457,1,4,1,2,0.00984615,0.000415261,0.00125283,33.1086,496551104,496600000,324968,325000,1.01874,1.01874,121,121,134.946,407.13
407457,2,4,1,2,0.012,0.000415671,0.00118172,33.1076,496540408,496600000,324961,325000,1.01693,1.01693,120.999,120.999,135.076,384.014
407457,3,4,1,2,0.00615385,0.000415201,0.00124955,33.1084,496569440,496600000,324980,325000,1.01313,1.01313,121,121,134.932,406.078
407457,4,4,1,2,0.004,0.000415163,0.00124686,33.1082,496580136,496600000,324987,325000,1.00954,1.00954,120.999,120.999,134.922,405.213
