rngRun,flow,nStations,distance,linksNumber,loss,jitter,latency,throughput,rxBytes,txBytes,rxPackets,txPackets,timeFirstRxPacket,timeFirstTxPacket,timeLastRxPacket,timeLastTxPacket,jitterSum,delaySum,rateAdaptationManager,scenario
407456,1,1,3,2,4.85431,2.20627e-05,0.154086,101.812,1601263016,1682959064,1047947,1101413,1.00696,1.00696,121,121,23.1205,161474,ns3::ThompsonSamplingWifiManager,C
407456,2,1,3,2,5.69423,2.69558e-05,0.206605,100.914,1587127488,1682959064,1038696,1101413,1.00892,1.00892,121,121,27.9989,214600,ns3::ThompsonSamplingWifiManager,C
407456,1,1,3,2,0.35972,1.18131e-05,0.0566687,106.622,1676905128,1682959064,1097451,1101413,1.00803,1.00803,121,121,12.9643,62191.2,ns3::ThompsonSamplingWifiManager,D
407456,2,1,3,2,4.92358,2.22282e-05,0.155895,101.739,1600097152,1682959064,1047184,1101413,1.00862,1.00862,121,121,23.277,163251,ns3::ThompsonSamplingWifiManager,D
407456,1,1,3,3,4.56178,2.13228e-05,0.14525,102.124,1606186232,1682959064,1051169,1101413,1.00587,1.00587,121,121,22.4138,152682,ns3::ThompsonSamplingWifiManager,E
407456,2,1,3,3,6.03025,2.75768e-05,0.205019,100.559,1581472360,1682959064,1034995,1101413,1.01439,1.01439,121,121,28.5418,212194,ns3::ThompsonSamplingWifiManager,E
407456,1,1,5,1,58.7283,0.000314492,1.67291,44.1753,694586016,1682959064,454572,1101413,1.04002,1.04002,121,121,142.959,760460,ns3::ThompsonSamplingWifiManager,A
407456,2,1,5,1,55.4965,0.000272669,1.54145,47.6269,748975176,1682959064,490167,1101413,1.0058,1.0058,120.985,120.985,133.653,755570,ns3::ThompsonSamplingWifiManager,A
407456,1,1,5,2,4.96045,2.22045e-05,0.163016,101.698,1599476784,1682959064,1046778,1101413,1.00696,1.00696,121,121,23.2431,170641,ns3::ThompsonSamplingWifiManager,C
407456,2,1,5,2,7.68595,7.31582e-05,0.347121,98.7831,1553607752,1682959064,1016759,1101413,1.00892,1.00892,121,121,74.3842,352938,ns3::ThompsonSamplingWifiManager,C
407456,1,1,5,2,0.531408,1.20299e-05,0.0594128,106.439,1674015680,1682959064,1095560,1101413,1.00886,1.00886,121,121,13.1795,65090.3,ns3::ThompsonSamplingWifiManager,D
407456,2,1,5,2,5.23673,2.28344e-05,0.164962,101.404,1594827080,1682959064,1043735,1101413,1.00862,1.00862,121,121,23.8331,172176,ns3::ThompsonSamplingWifiManager,D
407456,1,1,5,3,4.67254,2.14753e-05,0.148352,102.005,1604322072,1682959064,1049949,1101413,1.00587,1.00587,121,121,22.548,155762,ns3::ThompsonSamplingWifiManager,E
407456,2,1,5,3,7.87207,7.27348e-05,0.351239,98.5884,1550475352,1682959064,1014709,1101413,1.01439,1.01439,121,121,73.8046,356405,ns3::ThompsonSamplingWifiManager,E
407456,1,1,7,1,55.8834,0.000283501,1.57153,47.2259,742464368,1682959064,485906,1101413,1.04361,1.04361,120.99,120.99,137.754,763618,ns3::ThompsonSamplingWifiManager,A
407456,2,1,7,1,55.707,0.000278253,1.54521,47.3957,745433272,1682959064,487849,1101413,1.0058,1.0058,121,121,135.745,753831,ns3::ThompsonSamplingWifiManager,A
407456,1,1,7,2,5.00711,2.23876e-05,0.165343,101.648,1598691392,1682959064,1046264,1101413,1.00696,1.00696,121,121,23.4233,172993,ns3::ThompsonSamplingWifiManager,C
407456,2,1,7,2,7.72335,7.38478e-05,0.335768,98.7431,1552978216,1682959064,1016347,1101413,1.00892,1.00892,121,121,75.0549,341257,ns3::ThompsonSamplingWifiManager,C
407456,1,1,7,2,0.574172,1.21658e-05,0.0606125,106.393,1673295992,1682959064,1095089,1101413,1.00886,1.00886,121,121,13.3226,66376.1,ns3::ThompsonSamplingWifiManager,D
407456,2,1,7,2,5.28666,2.29162e-05,0.175281,101.35,1593986680,1682959064,1043185,1101413,1.00862,1.00862,121,121,23.9059,182850,ns3::ThompsonSamplingWifiManager,D
407456,1,1,7,3,4.70014,2.25773e-05,0.144376,101.976,1603857560,1682959064,1049645,1101413,1.00587,1.00587,121,121,23.6981,151544,ns3::ThompsonSamplingWifiManager,E
407456,2,1,7,3,7.88632,7.21905e-05,0.352793,98.5732,1550235456,1682959064,1014552,1101413,1.01439,1.01439,121,121,73.2409,357927,ns3::ThompsonSamplingWifiManager,E
407456,1,1,9,1,55.4625,0.000278047,1.545,47.6723,749548176,1682959064,490542,1101413,1.04361,1.04361,121,121,136.394,757889,ns3::ThompsonSamplingWifiManager,A
407456,2,1,9,1,55.5576,0.000279517,1.58519,47.5565,747946832,1682959064,489494,1101413,1.0058,1.0058,120.997,120.997,136.821,775943,ns3::ThompsonSamplingWifiManager,A
407456,1,1,9,2,13.1148,0.000189947,0.866481,92.9742,1462242520,1682959064,956965,1101413,1.00696,1.00696,120.998,120.998,181.772,829192,ns3::ThompsonSamplingWifiManager,C
407456,2,1,9,2,7.63111,7.37772e-05,0.330854,98.8418,1554530664,1682959064,1017363,1101413,1.00892,1.00892,121,121,75.0581,336599,ns3::ThompsonSamplingWifiManager,C
407456,1,1,9,2,9.15896,0.000180879,0.457853,97.2087,1528817480,1682959064,1000535,1101413,1.00886,1.00886,120.998,120.998,180.976,458098,ns3::ThompsonSamplingWifiManager,D
407456,2,1,9,2,5.14948,2.25389e-05,0.165666,101.497,1596295488,1682959064,1044696,1101413,1.00862,1.00862,121,121,23.5463,173071,ns3::ThompsonSamplingWifiManager,D
407456,1,1,9,3,14.2944,0.000152611,0.91496,91.7092,1442390744,1682959064,943973,1101413,1.0058,1.0058,121,121,144.061,863697,ns3::ThompsonSamplingWifiManager,E
407456,2,1,9,3,7.82114,7.11925e-05,0.330574,98.6429,1551332560,1682959064,1015270,1101413,1.0143,1.0143,121,121,72.2796,335622,ns3::ThompsonSamplingWifiManager,E
407456,1,1,11,1,55.4625,0.000278047,1.545,47.6723,749548176,1682959064,490542,1101413,1.04361,1.04361,121,121,136.394,757889,ns3::ThompsonSamplingWifiManager,A
407456,2,1,11,1,55.5576,0.000279517,1.58519,47.5565,747946832,1682959064,489494,1101413,1.0058,1.0058,120.997,120.997,136.821,775943,ns3::ThompsonSamplingWifiManager,A
407456,1,1,11,2,19.4738,5.06743e-05,0.998171,86.1703,1355222928,1682959064,886926,1101413,1.01043,1.01043,121,121,44.9443,885304,ns3::ThompsonSamplingWifiManager,D
407456,2,1,11,2,7.7781,2.91474e-05,0.328128,98.6842,1552056832,1682959064,1015744,1101413,1.00862,1.00862,121,121,29.6063,333294,ns3::ThompsonSamplingWifiManager,D
407456,1,1,11,3,22.5001,6.3944e-05,1.04413,82.9299,1304291632,1682959064,853594,1101413,1.00762,1.00762,121,121,54.5821,891261,ns3::ThompsonSamplingWifiManager,E
407456,2,1,11,3,7.44407,6.51517e-05,0.320927,99.0473,1557678344,1682959064,1019423,1101413,1.01444,1.01444,120.999,120.999,66.417,327160,ns3::ThompsonSamplingWifiManager,E
407456,1,1,13,1,55.3916,0.000278726,1.55096,47.7518,750741544,1682959064,491323,1101413,1.04361,1.04361,120.991,120.991,136.944,762024,ns3::ThompsonSamplingWifiManager,A
407456,2,1,13,1,56.1077,0.000286926,1.57158,46.9687,738690208,1682959064,483436,1101413,1.0058,1.0058,120.995,120.995,138.71,759760,ns3::ThompsonSamplingWifiManager,A
407456,1,1,15,1,58.5133,0.00033939,1.66482,44.4073,698204320,1682959064,456940,1101413,1.04361,1.04361,120.999,120.999,155.08,760723,ns3::ThompsonSamplingWifiManager,A
407456,2,1,15,1,60.0115,0.00036639,1.70089,42.79,672990792,1682959064,440439,1101413,1.0058,1.0058,120.999,120.999,161.372,749138,ns3::ThompsonSamplingWifiManager,A
407456,1,1,13,2,19.6251,5.06434e-05,0.998338,86.0084,1352677280,1682959064,885260,1101413,1.01043,1.01043,121,121,44.8325,883789,ns3::ThompsonSamplingWifiManager,D
407456,2,1,13,2,7.81442,3.12406e-05,0.32002,98.6454,1551445632,1682959064,1015344,1101413,1.00862,1.00862,121,121,31.7199,324930,ns3::ThompsonSamplingWifiManager,D
407456,1,1,17,1,61.8271,0.000414987,1.77188,40.8629,642433848,1682959064,420441,1101413,1.0479,1.0479,120.995,120.995,174.477,744971,ns3::ThompsonSamplingWifiManager,A
407456,2,1,17,1,62.515,0.000418807,1.80417,40.1123,630857720,1682959064,412865,1101413,1.0058,1.0058,120.995,120.995,172.91,744877,ns3::ThompsonSamplingWifiManager,A
407456,1,1,15,2,20.0043,5.9737e-05,1.00334,85.6026,1346294824,1682959064,881083,1101413,1.01043,1.01043,121,121,52.6332,884030,ns3::ThompsonSamplingWifiManager,D
407456,2,1,15,2,16.3652,0.000156446,0.952565,89.4956,1407540120,1682959064,921165,1101413,1.00862,1.00862,121,121,144.113,877469,ns3::ThompsonSamplingWifiManager,D
407456,1,1,19,1,63.3877,0.000372173,1.83095,39.1906,616170584,1682959064,403253,1101413,1.03957,1.03957,120.992,120.992,150.08,738334,ns3::ThompsonSamplingWifiManager,A
407456,2,1,19,1,64.1561,0.000385047,1.85915,38.3551,603237592,1682959064,394789,1101413,1.00704,1.00704,121,121,152.012,733970,ns3::ThompsonSamplingWifiManager,A
407456,1,1,17,2,24.4323,0.000198986,1.12026,80.8677,1271774264,1682959064,832313,1101413,1.01121,1.01121,120.996,120.996,165.618,932405,ns3::ThompsonSamplingWifiManager,D
407456,2,1,17,2,20.3813,0.000176847,1.0044,85.2161,1339950568,1682959064,876931,1101413,1.03083,1.03083,120.997,120.997,155.082,880793,ns3::ThompsonSamplingWifiManager,D
407456,1,1,21,1,63.3553,0.000371456,1.83524,39.2227,616716080,1682959064,403610,1101413,1.03959,1.03959,121,121,149.923,740723,ns3::ThompsonSamplingWifiManager,A
407456,2,1,21,1,64.4692,0.000389387,1.86675,38.0228,597969048,1682959064,391341,1101413,1.00704,1.00704,120.991,120.991,152.383,730537,ns3::ThompsonSamplingWifiManager,A
407456,1,1,19,2,32.0788,0.000220993,1.25222,72.6833,1143086104,1682959064,748093,1101413,1.00837,1.00837,120.995,120.995,165.323,936778,ns3::ThompsonSamplingWifiManager,D
407456,2,1,19,2,23.7637,6.61637e-05,1.09704,81.5877,1283024928,1682959064,839676,1101413,1.02223,1.02223,121,121,55.556,921156,ns3::ThompsonSamplingWifiManager,D
407456,1,1,21,2,40.1714,0.000139485,1.35621,64.0202,1006890880,1682959064,658960,1101413,1.00713,1.00713,121,121,91.9152,893690,ns3::ThompsonSamplingWifiManager,D
407456,2,1,21,2,23.9455,6.67434e-05,1.10548,81.3846,1279965872,1682959064,837674,1101413,1.00965,1.00965,121,121,55.9092,926032,ns3::ThompsonSamplingWifiManager,D
407456,1,1,23,1,63.9017,0.000379924,1.8555,38.6378,607519048,1682959064,397591,1101413,1.03959,1.03959,121,121,151.054,737730,ns3::ThompsonSamplingWifiManager,A
407456,2,1,23,1,64.1728,0.000385212,1.85489,38.343,602956440,1682959064,394605,1101413,1.00704,1.00704,120.982,120.982,152.006,731948,ns3::ThompsonSamplingWifiManager,A
407456,1,1,25,1,63.7873,0.000381551,1.8509,38.7611,609444328,1682959064,398851,1101413,1.03959,1.03959,120.997,120.997,152.182,738233,ns3::ThompsonSamplingWifiManager,A
407456,2,1,25,1,64.1361,0.000387594,1.85407,38.3766,603575280,1682959064,395010,1101413,1.00704,1.00704,121,121,153.103,732377,ns3::ThompsonSamplingWifiManager,A
407456,1,1,23,2,40.494,0.000143165,1.36851,63.6751,1001461896,1682959064,655407,1101413,1.00713,1.00713,121,121,93.8315,896928,ns3::ThompsonSamplingWifiManager,D
407456,2,1,23,2,23.9988,6.69769e-05,1.10856,81.3276,1279068936,1682959064,837087,1101413,1.00965,1.00965,121,121,56.0655,927957,ns3::ThompsonSamplingWifiManager,D
407456,1,1,25,2,41.2851,0.000191896,1.374,62.8309,988146904,1682959064,646693,1101413,1.01116,1.01116,120.999,120.999,124.097,888555,ns3::ThompsonSamplingWifiManager,D
407456,2,1,25,2,24.115,7.1403e-05,1.10657,81.2034,1277113096,1682959064,835807,1101413,1.00996,1.00996,121,121,59.6791,924882,ns3::ThompsonSamplingWifiManager,D
407456,1,1,27,1,64.3324,0.00042765,1.86796,38.1769,600271744,1682959064,392848,1101413,1.03959,1.03959,121,121,168.001,733825,ns3::ThompsonSamplingWifiManager,A
407456,2,1,27,1,64.4261,0.000435323,1.86417,38.0686,598694848,1682959064,391816,1101413,1.00704,1.00704,120.993,120.993,170.566,730410,ns3::ThompsonSamplingWifiManager,A
407456,1,1,27,2,47.1864,0.00021912,1.44341,56.5156,888831488,1682959064,581696,1101413,1.01116,1.01116,121,121,127.461,839625,ns3::ThompsonSamplingWifiManager,D
407456,2,1,27,2,25.2984,0.00012281,1.14684,79.9371,1257197144,1682959064,822773,1101413,1.00996,1.00996,121,121,101.045,943589,ns3::ThompsonSamplingWifiManager,D
407456,1,1,29,1,67.3907,0.000520832,1.9842,34.9046,548801064,1682959064,359163,1101413,1.04257,1.04257,120.999,120.999,187.063,712651,ns3::ThompsonSamplingWifiManager,A
407456,2,1,29,1,68.287,0.000541981,2.00994,33.9348,533716648,1682959064,349291,1101413,1.00704,1.00704,121,121,189.308,702054,ns3::ThompsonSamplingWifiManager,A
407456,1,1,31,1,67.9113,0.000540614,1.99444,34.3454,540039512,1682959064,353429,1101413,1.03667,1.03667,120.999,120.999,191.068,704892,ns3::ThompsonSamplingWifiManager,A
407456,2,1,31,1,69.5347,0.000570881,2.06547,32.6008,512718872,1682959064,335549,1101413,1.00733,1.00733,120.996,120.996,191.558,693067,ns3::ThompsonSamplingWifiManager,A
407456,1,1,29,2,50.7694,0.000340142,1.47389,52.6868,828530496,1682959064,542232,1101413,1.01987,1.01987,120.997,120.997,184.435,799191,ns3::ThompsonSamplingWifiManager,D
407456,2,1,29,2,32.0823,0.000132391,1.25197,72.6777,1143026512,1682959064,748054,1101413,1.00996,1.00996,121,121,99.0354,936543,ns3::ThompsonSamplingWifiManager,D
407456,1,1,31,2,55.5599,0.000327178,1.57733,47.5541,747908632,1682959064,489469,1101413,1.00827,1.00827,121,121,160.143,772055,ns3::ThompsonSamplingWifiManager,C
407456,2,1,31,2,35.6092,0.00023318,1.3036,68.9048,1083671352,1682959064,709209,1101413,1.01125,1.01125,120.999,120.999,165.373,924522,ns3::ThompsonSamplingWifiManager,C
407456,1,1,31,2,54.3373,0.000315218,1.536,48.8696,768484680,1682959064,502935,1101413,1.02608,1.02608,121,121,158.534,772507,ns3::ThompsonSamplingWifiManager,D
407456,2,1,31,2,34.2389,0.00020668,1.28189,70.3706,1106731928,1682959064,724301,1101413,1.00996,1.00996,120.999,120.999,149.698,928476,ns3::ThompsonSamplingWifiManager,D
407456,1,1,31,3,61.4411,0.000378079,1.78371,41.3479,648930904,1682959064,424693,1101413,1.20146,1.20146,120.94,120.94,160.567,757529,ns3::ThompsonSamplingWifiManager,E
407456,2,1,31,3,36.0061,0.000233666,1.3112,68.4921,1076990936,1682959064,704837,1101413,1.02979,1.02979,120.997,120.997,164.697,924183,ns3::ThompsonSamplingWifiManager,E
407457,1,1,1,1,48.3087,0.000210366,1.45046,55.3253,869943880,1682959064,569335,1101413,1.0288,1.0288,120.995,120.995,119.768,825798,ns3::ThompsonSamplingWifiManager,A
407457,2,1,1,1,48.5619,0.000212505,1.45195,55.0418,865682288,1682959064,566546,1101413,1.00687,1.00687,121,121,120.393,822599,ns3::ThompsonSamplingWifiManager,A
407457,1,1,1,2,4.84469,2.19131e-05,0.153162,101.82,1601424984,1682959064,1048053,1101413,1.005,1.005,121,121,22.966,160522,ns3::ThompsonSamplingWifiManager,C
407457,2,1,1,2,5.62832,2.37405e-05,0.184546,100.985,1588236816,1682959064,1039422,1101413,1.00855,1.00855,121,121,24.6764,191821,ns3::ThompsonSamplingWifiManager,C
407457,1,1,1,2,0.354181,1.16763e-05,0.057026,106.624,1676998336,1682959064,1097512,1101413,1.00427,1.00427,121,121,12.8149,62586.7,ns3::ThompsonSamplingWifiManager,D
407457,2,1,1,2,4.86121,2.1945e-05,0.15142,101.808,1601146888,1682959064,1047871,1101413,1.01163,1.01163,121,121,22.9956,158669,ns3::ThompsonSamplingWifiManager,D
407457,1,1,1,3,4.58211,2.12514e-05,0.143779,102.107,1605843960,1682959064,1050945,1101413,1.01185,1.01185,121,121,22.3341,151104,ns3::ThompsonSamplingWifiManager,E
407457,2,1,1,3,5.96016,2.45728e-05,0.229445,100.634,1582651976,1682959064,1035767,1101413,1.01408,1.01408,121,121,25.4517,237652,ns3::ThompsonSamplingWifiManager,E
407457,1,1,3,1,48.7415,0.000228917,1.45179,54.8597,862659904,1682959064,564568,1101413,1.02901,1.02901,121,121,129.239,819633,ns3::ThompsonSamplingWifiManager,A
407457,2,1,3,1,49.012,0.000231616,1.45436,54.5617,858107992,1682959064,561589,1101413,1.00687,1.00687,120.997,120.997,130.073,816755,ns3::ThompsonSamplingWifiManager,A
407457,1,1,3,2,4.85467,2.21176e-05,0.153895,101.81,1601256904,1682959064,1047943,1101413,1.005,1.005,121,121,23.178,161273,ns3::ThompsonSamplingWifiManager,C
407457,2,1,3,2,5.70422,2.70456e-05,0.199864,100.903,1586959408,1682959064,1038586,1101413,1.00855,1.00855,121,121,28.0892,207576,ns3::ThompsonSamplingWifiManager,C
407457,1,1,3,2,0.367982,1.18346e-05,0.0570535,106.61,1676766080,1682959064,1097360,1101413,1.00427,1.00427,121,121,12.9868,62608.2,ns3::ThompsonSamplingWifiManager,D
407457,2,1,3,2,4.95591,2.22856e-05,0.154304,101.707,1599553184,1682959064,1046828,1101413,1.01163,1.01163,121,121,23.3292,161530,ns3::ThompsonSamplingWifiManager,D
407457,1,1,3,3,4.59019,2.13941e-05,0.144667,102.098,1605707968,1682959064,1050856,1101413,1.01185,1.01185,121,121,22.4821,152024,ns3::ThompsonSamplingWifiManager,E
407457,2,1,3,3,6.03152,2.74841e-05,0.215757,100.558,1581450968,1682959064,1034981,1101413,1.01408,1.01408,121,121,28.4455,223304,ns3::ThompsonSamplingWifiManager,E
407457,1,1,5,1,56.783,0.000285607,1.56972,46.2542,727324944,1682959064,475998,1101413,1.03144,1.03144,121,121,135.948,747185,ns3::ThompsonSamplingWifiManager,A
407457,2,1,5,1,57.43,0.000294996,1.656,45.5553,716436416,1682959064,468872,1101413,1.00687,1.00687,120.992,120.992,138.315,776451,ns3::ThompsonSamplingWifiManager,A
407457,1,1,5,2,5.01746,2.23999e-05,0.167919,101.635,1598517200,1682959064,1046150,1101413,1.005,1.005,121,121,23.4336,175668,ns3::ThompsonSamplingWifiManager,C
407457,2,1,5,2,7.63265,7.38303e-05,0.341067,98.8408,1554504688,1682959064,1017346,1101413,1.00855,1.00855,120.999,120.999,75.1109,346983,ns3::ThompsonSamplingWifiManager,C
407457,1,1,5,2,0.470214,1.20916e-05,0.0606126,106.5,1675045552,1682959064,1096234,1101413,1.00427,1.00427,121,121,13.2552,66445.6,ns3::ThompsonSamplingWifiManager,D
407457,2,1,5,2,5.17808,2.25288e-05,0.18857,101.467,1595814168,1682959064,1044381,1101413,1.00903,1.00903,121,121,23.5286,196939,ns3::ThompsonSamplingWifiManager,D
407457,1,1,5,3,4.69669,2.14973e-05,0.147945,101.984,1603915624,1682959064,1049683,1101413,1.01185,1.01185,121,121,22.5653,155296,ns3::ThompsonSamplingWifiManager,E
407457,2,1,5,3,7.93608,7.29637e-05,0.353881,98.5197,1549398112,1682959064,1014004,1101413,1.01408,1.01408,121,121,73.9854,358837,ns3::ThompsonSamplingWifiManager,E
407457,1,1,7,1,54.542,0.000263869,1.52866,48.6526,765039040,1682959064,500680,1101413,1.03144,1.03144,121,121,132.114,765368,ns3::ThompsonSamplingWifiManager,A
407457,2,1,7,1,57.4481,0.000302036,1.59991,45.534,716130816,1682959064,468672,1101413,1.00687,1.00687,120.997,120.997,141.556,749835,ns3::ThompsonSamplingWifiManager,A
407457,1,1,7,2,5.02663,2.24364e-05,0.168437,101.625,1598362872,1682959064,1046049,1101413,1.005,1.005,121,121,23.4696,176193,ns3::ThompsonSamplingWifiManager,C
407457,2,1,7,2,7.63919,7.38748e-05,0.334794,98.8343,1554394672,1682959064,1017274,1101413,1.00855,1.00855,120.998,120.998,75.1508,340578,ns3::ThompsonSamplingWifiManager,C
407457,1,1,7,2,0.565819,1.23215e-05,0.0617034,106.398,1673436568,1682959064,1095181,1101413,1.00427,1.00427,121,121,13.4943,67576.4,ns3::ThompsonSamplingWifiManager,D
407457,2,1,7,2,5.38626,2.29901e-05,0.199455,101.244,1592310464,1682959064,1042088,1101413,1.00903,1.00903,121,121,23.9577,207849,ns3::ThompsonSamplingWifiManager,D
407457,1,1,7,3,4.80328,2.27597e-05,0.15769,101.87,1602121752,1682959064,1048509,1101413,1.01185,1.01185,121,121,23.8637,165339,ns3::ThompsonSamplingWifiManager,E
407457,2,1,7,3,8.01234,7.2814e-05,0.372085,98.4389,1548114592,1682959064,1013164,1101413,1.01408,1.01408,120.999,120.999,73.7725,376984,ns3::ThompsonSamplingWifiManager,E
407457,1,1,9,1,55.5677,0.000276574,1.56141,47.5549,747777224,1682959064,489383,1101413,1.03144,1.03144,121,121,135.35,764129,ns3::ThompsonSamplingWifiManager,A
407457,2,1,9,1,57.089,0.000296637,1.59248,45.9183,722174056,1682959064,472627,1101413,1.00687,1.00687,120.997,120.997,140.198,752649,ns3::ThompsonSamplingWifiManager,A
407457,1,1,9,2,13.1843,0.000189986,0.865026,92.8998,1461072072,1682959064,956199,1101413,1.005,1.005,120.996,120.996,181.664,827137,ns3::ThompsonSamplingWifiManager,C
407457,2,1,9,2,7.79662,7.37655e-05,0.346849,98.6644,1551745120,1682959064,1015540,1101413,1.00855,1.00855,121,121,74.9117,352239,ns3::ThompsonSamplingWifiManager,C
407457,1,1,9,2,9.15851,0.000181036,0.46254,97.2036,1528825120,1682959064,1000540,1101413,1.00427,1.00427,121,121,181.134,462789,ns3::ThompsonSamplingWifiManager,D
407457,2,1,9,2,5.18852,2.26804e-05,0.173626,101.456,1595638448,1682959064,1044266,1101413,1.00903,1.00903,121,121,23.6843,181312,ns3::ThompsonSamplingWifiManager,D
407457,1,1,9,3,14.2866,0.000151956,0.909969,91.7232,1442522152,1682959064,944059,1101413,1.01276,1.01276,121,121,143.456,859064,ns3::ThompsonSamplingWifiManager,E
407457,2,1,9,3,7.87516,7.22032e-05,0.345446,98.5849,1550423400,1682959064,1014675,1101413,1.01408,1.01408,121,121,73.2628,350516,ns3::ThompsonSamplingWifiManager,E
407457,1,1,11,1,55.5677,0.000276574,1.56141,47.5549,747777224,1682959064,489383,1101413,1.03144,1.03144,121,121,135.35,764129,ns3::ThompsonSamplingWifiManager,A
407457,2,1,11,1,57.089,0.000296637,1.59248,45.9183,722174056,1682959064,472627,1101413,1.00687,1.00687,120.997,120.997,140.198,752649,ns3::ThompsonSamplingWifiManager,A
407457,1,1,11,2,22.5164,6.1976e-05,1.0481,82.9111,1304016592,1682959064,853414,1101413,1.00556,1.00556,121,121,52.8912,894465,ns3::ThompsonSamplingWifiManager,C
407457,2,1,11,2,7.34674,6.53148e-05,0.33939,99.1526,1559316360,1682959064,1020495,1101413,1.01681,1.01681,121,121,66.6534,346346,ns3::ThompsonSamplingWifiManager,C
407457,1,1,11,2,19.4904,5.0707e-05,1.00041,86.151,1354943304,1682959064,886743,1101413,1.00831,1.00831,121,121,44.964,887111,ns3::ThompsonSamplingWifiManager,D
407457,2,1,11,2,7.49201,2.83771e-05,0.304669,98.9906,1556871560,1682959064,1018895,1101413,1.0089,1.0089,121,121,28.9133,310425,ns3::ThompsonSamplingWifiManager,D
407457,1,1,11,3,22.6692,6.44673e-05,1.05573,82.755,1301444968,1682959064,851731,1101413,1.01644,1.01644,121,121,54.9087,899200,ns3::ThompsonSamplingWifiManager,E
407457,2,1,11,3,7.4142,6.57467e-05,0.302197,99.0781,1558181056,1682959064,1019752,1101413,1.01407,1.01407,121,121,67.0453,308166,ns3::ThompsonSamplingWifiManager,E
407457,1,1,13,1,55.6321,0.000276848,1.59082,47.4897,746693872,1682959064,488674,1101413,1.03144,1.03144,120.99,120.99,135.288,777394,ns3::ThompsonSamplingWifiManager,A
407457,2,1,13,1,57.1835,0.000293842,1.58583,45.8214,720583408,1682959064,471586,1101413,1.00687,1.00687,120.986,120.986,138.572,747856,ns3::ThompsonSamplingWifiManager,A
407457,1,1,13,2,22.7474,6.21426e-05,1.05739,82.6647,1300129360,1682959064,850870,1101413,1.00675,1.00675,121,121,52.8752,899703,ns3::ThompsonSamplingWifiManager,C
407457,2,1,13,2,7.17551,6.7061e-05,0.280657,99.3325,1562198168,1682959064,1022381,1101413,1.01123,1.01123,120.998,120.998,68.5618,286939,ns3::ThompsonSamplingWifiManager,C
407457,1,1,13,2,19.634,5.05779e-05,1.00143,85.9973,1352527536,1682959064,885162,1101413,1.00831,1.00831,121,121,44.7696,886431,ns3::ThompsonSamplingWifiManager,D
407457,2,1,13,2,8.04912,3.1495e-05,0.367495,98.3945,1547495752,1682959064,1012759,1101413,1.0089,1.0089,121,121,31.8968,372184,ns3::ThompsonSamplingWifiManager,D
407457,1,1,13,3,22.7457,6.59298e-05,1.05781,82.6719,1300158392,1682959064,850889,1101413,1.0146,1.0146,121,121,56.0989,900077,ns3::ThompsonSamplingWifiManager,E
407457,2,1,13,3,7.47422,6.75203e-05,0.298767,99.0139,1557171048,1682959064,1019091,1101413,1.01407,1.01407,121,121,68.8092,304471,ns3::ThompsonSamplingWifiManager,E
