rngRun,flow,nStations,distance,linksNumber,loss,jitter,latency,throughput,rxBytes,txBytes,rxPackets,txPackets,timeFirstRxPacket,timeFirstTxPacket,timeLastRxPacket,timeLastTxPacket,jitterSum,delaySum,rateAdaptationManager,scenario,MLOn,paddingDelayUsec,transitionDelayUsec,channelSwitchDelay
1,3,1,1,3,39.3375,0.000143168,1.27493,66.1274,1039985832,1714380856,680619,1121977,1.01245,1.01245,121,121,97.443,867738,ns3::ThompsonSamplingWifiManager,3,0,128,128,25
1,4,1,1,3,4.5443,1.71681e-05,0.144736,104.053,1636474248,1714380856,1070991,1121977,1.01053,1.01053,121,121,18.3869,155011,ns3::ThompsonSamplingWifiManager,3,0,128,128,25
1,1,1,1,3,44.4068,0.000174635,1.34916,60.6134,953079304,1714380856,623743,1121977,1.03269,1.03269,120.997,120.997,108.927,841527,ns3::ThompsonSamplingWifiManager,3,0,128,128,30
1,2,1,1,3,27.1247,8.58048e-05,1.13453,79.4446,1249360032,1714380856,817644,1121977,1.01867,1.01867,121,121,70.1577,927645,ns3::ThompsonSamplingWifiManager,3,0,128,128,30
1,3,1,1,3,38.9365,0.000140727,1.30661,66.5655,1046860304,1714380856,685118,1121977,1.01429,1.01429,121,121,96.4147,895185,ns3::ThompsonSamplingWifiManager,3,0,128,128,30
1,4,1,1,3,4.62683,1.75084e-05,0.149549,103.963,1635059320,1714380856,1070065,1121977,1.01053,1.01053,121,121,18.7351,160028,ns3::ThompsonSamplingWifiManager,3,0,128,128,30
1,1,1,1,3,45.6247,0.000183171,1.39281,59.2809,932199184,1714380856,610078,1121977,1.02686,1.02686,121,121,111.749,849725,ns3::ThompsonSamplingWifiManager,3,0,128,128,35
1,2,1,1,3,24.7172,7.67605e-05,1.10644,82.0692,1290634368,1714380856,844656,1121977,1.01867,1.01867,121,121,64.8361,934561,ns3::ThompsonSamplingWifiManager,3,0,128,128,35
1,3,1,1,3,39.8189,0.000146224,1.31232,65.6037,1031733104,1714380856,675218,1121977,1.01429,1.01429,121,121,98.7326,886103,ns3::ThompsonSamplingWifiManager,3,0,128,128,35
1,4,1,1,3,4.58084,1.72715e-05,0.143531,104.014,1635847768,1714380856,1070581,1121977,1.01053,1.01053,121,121,18.4905,153662,ns3::ThompsonSamplingWifiManager,3,0,128,128,35
1,1,1,1,3,46.9002,0.000192597,1.40773,57.8909,910331976,1714380856,595767,1121977,1.02806,1.02806,121,121,114.743,838679,ns3::ThompsonSamplingWifiManager,3,0,128,128,40
1,2,1,1,3,23.4,7.19617e-05,1.05071,83.5094,1313215152,1714380856,859434,1121977,1.02188,1.02188,120.997,120.997,61.8462,903017,ns3::ThompsonSamplingWifiManager,3,0,128,128,40
1,3,1,1,3,38.6894,0.00013994,1.28702,66.8339,1051097448,1714380856,687891,1121977,1.01245,1.01245,121,121,96.2635,885331,ns3::ThompsonSamplingWifiManager,3,0,128,128,40
1,4,1,1,3,4.73165,1.77698e-05,0.15311,103.849,1633262392,1714380856,1068889,1121977,1.01069,1.01069,121,121,18.9939,163658,ns3::ThompsonSamplingWifiManager,3,0,128,128,40
1,1,1,1,3,46.2108,0.000187558,1.38723,58.6419,922151056,1714380856,603502,1121977,1.02689,1.02689,121,121,113.191,837198,ns3::ThompsonSamplingWifiManager,3,0,128,128,45
1,2,1,1,3,23.1822,7.09181e-05,1.07051,83.7446,1316949584,1714380856,861878,1121977,1.02023,1.02023,120.998,120.998,61.1227,922649,ns3::ThompsonSamplingWifiManager,3,0,128,128,45
1,3,1,1,3,39.2072,0.000142979,1.34144,66.2695,1042219768,1714380856,682081,1121977,1.01245,1.01245,121,121,97.5234,914974,ns3::ThompsonSamplingWifiManager,3,0,128,128,45
1,4,1,1,3,4.78406,1.78198e-05,0.154267,103.792,1632363928,1714380856,1068301,1121977,1.01069,1.01069,121,121,19.0369,164804,ns3::ThompsonSamplingWifiManager,3,0,128,128,45
1,1,1,1,3,46.6286,0.000190516,1.38744,58.1877,914989320,1714380856,598815,1121977,1.02689,1.02689,120.997,120.997,114.084,830818,ns3::ThompsonSamplingWifiManager,3,0,128,128,50
1,2,1,1,3,21.8216,6.61252e-05,1.00665,85.2268,1340276032,1714380856,877144,1121977,1.02023,1.02023,121,121,58.0013,882977,ns3::ThompsonSamplingWifiManager,3,0,128,128,50
1,3,1,1,3,39.6396,0.000145185,1.33323,65.7981,1034807440,1714380856,677230,1121977,1.01245,1.01245,121,121,98.3235,902902,ns3::ThompsonSamplingWifiManager,3,0,128,128,50
1,4,1,1,3,4.78985,1.78198e-05,0.153169,103.786,1632264608,1714380856,1068236,1121977,1.01069,1.01069,121,121,19.0357,163621,ns3::ThompsonSamplingWifiManager,3,0,128,128,50
1,1,1,1,3,46.2895,0.00018813,1.39031,58.5608,920801832,1714380856,602619,1121977,1.03396,1.03396,120.998,120.998,113.371,837824,ns3::ThompsonSamplingWifiManager,3,0,128,128,55
1,2,1,1,3,21.5651,6.46639e-05,0.984726,85.5059,1344672088,1714380856,880021,1121977,1.01954,1.01954,121,121,56.9055,866580,ns3::ThompsonSamplingWifiManager,3,0,128,128,55
1,3,1,1,3,40.2944,0.000149252,1.32212,65.0843,1023581224,1714380856,669883,1121977,1.01245,1.01245,121,121,99.9813,885669,ns3::ThompsonSamplingWifiManager,3,0,128,128,55
1,4,1,1,3,4.82764,1.7898e-05,0.152868,103.745,1631616736,1714380856,1067812,1121977,1.01069,1.01069,121,121,19.1117,163234,ns3::ThompsonSamplingWifiManager,3,0,128,128,55
1,1,1,1,3,45.382,0.000181649,1.3686,59.5522,936359928,1714380856,612801,1121977,1.04047,1.04047,121,121,111.314,838682,ns3::ThompsonSamplingWifiManager,3,0,128,128,60
1,2,1,1,3,21.3212,6.45117e-05,0.983277,85.7712,1348854224,1714380856,882758,1121977,1.01852,1.01852,121,121,56.9481,867996,ns3::ThompsonSamplingWifiManager,3,0,128,128,60
1,3,1,1,3,40.4178,0.00014953,1.32758,64.9517,1021466472,1714380856,668499,1121977,1.01283,1.01283,120.997,120.997,99.9606,887485,ns3::ThompsonSamplingWifiManager,3,0,128,128,60
1,4,1,1,3,4.92844,1.82238e-05,0.161143,103.635,1629888568,1714380856,1066681,1121977,1.01071,1.01071,121,121,19.4389,171889,ns3::ThompsonSamplingWifiManager,3,0,128,128,60
1,1,1,1,3,43.0227,0.000165357,1.3577,62.1324,976807616,1714380856,639272,1121977,1.05313,1.05313,120.998,120.998,105.708,867939,ns3::ThompsonSamplingWifiManager,3,0,128,128,65
1,2,1,1,3,24.528,7.64984e-05,1.07842,82.2753,1293878312,1714380856,846779,1121977,1.01852,1.01852,121,121,64.7771,913180,ns3::ThompsonSamplingWifiManager,3,0,128,128,65
1,3,1,1,3,39.2286,0.000142931,1.29578,66.2463,1041853048,1714380856,681841,1121977,1.01284,1.01284,121,121,97.4561,883515,ns3::ThompsonSamplingWifiManager,3,0,128,128,65
1,4,1,1,3,5.01739,1.82796e-05,0.167405,103.538,1628363624,1714380856,1065683,1121977,1.01071,1.01071,121,121,19.4802,178401,ns3::ThompsonSamplingWifiManager,3,0,128,128,65
1,1,1,1,3,43.2383,0.000166771,1.36571,61.8796,973111384,1714380856,636853,1121977,1.01924,1.01924,120.998,120.998,106.209,869754,ns3::ThompsonSamplingWifiManager,3,0,128,128,70
1,2,1,1,3,23.8073,7.3579e-05,1.07003,83.0728,1306233720,1714380856,854865,1121977,1.0357,1.0357,121,121,62.9,914731,ns3::ThompsonSamplingWifiManager,3,0,128,128,70
1,3,1,1,3,40.1216,0.000147645,1.33063,65.2728,1026544016,1714380856,671822,1121977,1.01264,1.01264,121,121,99.1909,893945,ns3::ThompsonSamplingWifiManager,3,0,128,128,70
1,4,1,1,3,5.0928,1.84658e-05,0.178971,103.464,1627070936,1714380856,1064837,1121977,1.01979,1.01979,121,121,19.6631,190575,ns3::ThompsonSamplingWifiManager,3,0,128,128,70
1,1,1,1,3,50.5391,0.000221221,1.42402,53.9213,847948320,1714380856,554940,1121977,1.0227,1.0227,121,121,122.764,790243,ns3::ThompsonSamplingWifiManager,3,0,128,128,75
1,2,1,1,3,50.3416,0.000219603,1.42938,54.1439,851334368,1714380856,557156,1121977,1.03872,1.03872,121,121,122.353,796387,ns3::ThompsonSamplingWifiManager,3,0,128,128,75
1,3,1,1,3,4.11497,1.62027e-05,0.125759,104.523,1643834624,1714380856,1075808,1121977,1.01264,1.01264,121,121,17.431,135292,ns3::ThompsonSamplingWifiManager,3,0,128,128,75
1,4,1,1,3,5.12702,1.85083e-05,0.169996,103.425,1626484184,1714380856,1064453,1121977,1.0189,1.0189,121,121,19.7011,180953,ns3::ThompsonSamplingWifiManager,3,0,128,128,75
1,1,1,1,3,50.4116,0.000220291,1.44307,54.0615,850133360,1714380856,556370,1121977,1.01959,1.01959,120.994,120.994,122.563,802880,ns3::ThompsonSamplingWifiManager,3,0,128,128,80
1,2,1,1,3,50.1549,0.000218175,1.42628,54.3491,854534000,1714380856,559250,1121977,1.04251,1.04251,121,121,122.014,797648,ns3::ThompsonSamplingWifiManager,3,0,128,128,80
1,3,1,1,3,4.05855,1.60988e-05,0.124101,104.581,1644801848,1714380856,1076441,1121977,1.00854,1.00854,121,121,17.3294,133587,ns3::ThompsonSamplingWifiManager,3,0,128,128,80
1,4,1,1,3,5.19939,1.86832e-05,0.173349,103.34,1625243448,1714380856,1063641,1121977,1.01108,1.01108,121,121,19.8722,184381,ns3::ThompsonSamplingWifiManager,3,0,128,128,80
1,1,1,1,3,50.5047,0.000220991,1.44804,53.958,848538128,1714380856,555326,1121977,1.02084,1.02084,121,121,122.722,804137,ns3::ThompsonSamplingWifiManager,3,0,128,128,85
1,2,1,1,3,50.2764,0.000219159,1.42169,54.2181,852451336,1714380856,557887,1121977,1.03869,1.03869,120.993,120.993,122.266,793144,ns3::ThompsonSamplingWifiManager,3,0,128,128,85
1,3,1,1,3,4.05213,1.60837e-05,0.123929,104.588,1644911864,1714380856,1076513,1121977,1.00854,1.00854,121,121,17.3143,133411,ns3::ThompsonSamplingWifiManager,3,0,128,128,85
1,4,1,1,3,5.44138,1.93922e-05,0.185761,103.08,1621094928,1714380856,1060926,1121977,1.01559,1.01559,121,121,20.5737,197078,ns3::ThompsonSamplingWifiManager,3,0,128,128,85
1,1,1,1,3,50.5651,0.00022131,1.4311,53.8938,847502144,1714380856,554648,1121977,1.02084,1.02084,120.996,120.996,122.749,793758,ns3::ThompsonSamplingWifiManager,3,0,128,128,90
1,2,1,1,3,50.2918,0.00021926,1.44581,54.1982,852188520,1714380856,557715,1121977,1.0387,1.0387,121,121,122.285,806352,ns3::ThompsonSamplingWifiManager,3,0,128,128,90
1,3,1,1,3,4.05944,1.60982e-05,0.124078,104.58,1644786568,1714380856,1076431,1121977,1.00854,1.00854,121,121,17.3286,133562,ns3::ThompsonSamplingWifiManager,3,0,128,128,90
1,4,1,1,3,5.62578,1.9728e-05,0.197309,102.879,1617933496,1714380856,1058857,1121977,1.0156,1.0156,121,121,20.8891,208922,ns3::ThompsonSamplingWifiManager,3,0,128,128,90
1,1,1,1,3,50.4148,0.000220347,1.4389,54.0561,850079880,1714380856,556335,1121977,1.02085,1.02085,121,121,122.587,800512,ns3::ThompsonSamplingWifiManager,3,0,128,128,95
1,2,1,1,3,50.503,0.000220761,1.42261,53.9703,848567160,1714380856,555345,1121977,1.0387,1.0387,120.995,120.995,122.598,790037,ns3::ThompsonSamplingWifiManager,3,0,128,128,95
1,3,1,1,3,4.06069,1.60929e-05,0.124944,104.579,1644765176,1714380856,1076417,1121977,1.00854,1.00854,121,121,17.3226,134492,ns3::ThompsonSamplingWifiManager,3,0,128,128,95
1,4,1,1,3,5.93274,2.03978e-05,0.212843,102.544,1612671064,1714380856,1055413,1121977,1.01561,1.01561,121,121,21.5281,224638,ns3::ThompsonSamplingWifiManager,3,0,128,128,95
