rngRun,flow,nStations,distance,linksNumber,loss,jitter,latency,throughput,rxBytes,txBytes,rxPackets,txPackets,timeFirstRxPacket,timeFirstTxPacket,timeLastRxPacket,timeLastTxPacket,jitterSum,delaySum,dataRate,scenario,switchAuxPhy
407458,1,1,11,2,10.1105,3.56291e-05,0.572453,96.188,1512804040,1682959064,990055,1101413,1.00806,1.00806,121,121,35.2747,566760,107,C,0
407458,1,1,11,3,17.305,5.59619e-05,0.974879,88.4979,1391722264,1682959064,910813,1101413,1.01972,1.01972,121,121,50.9708,887933,107,D,0
407458,1,1,13,1,1.87341,1.68603e-05,0.069136,105,1651430312,1682959064,1080779,1101413,1.00575,1.00575,121,121,18.2222,74720.8,107,A,0
407458,1,1,13,2,17.1168,4.94472e-05,0.964633,88.6932,1394889808,1682959064,912886,1101413,1.01144,1.01144,121,121,45.1396,880600,107,B,0
407458,1,1,13,2,10.5673,4.01958e-05,0.614336,95.6991,1505115144,1682959064,985023,1101413,1.00806,1.00806,121,121,39.5937,605135,107,C,0
407458,1,1,15,1,11.3388,0.000143703,0.680439,94.8723,1492131728,1682959064,976526,1101413,1.00646,1.00646,121,121,140.33,664466,107,A,0
407458,1,1,15,2,19.6793,8.49057e-05,0.998333,85.9501,1351765064,1682959064,884663,1101413,1.01009,1.01009,121,121,75.1128,883188,107,B,0
407458,1,1,15,2,16.4971,0.000113687,0.96376,89.3539,1405319936,1682959064,919712,1101413,1.00806,1.00806,121,121,104.559,886382,107,C,0
407458,1,1,17,1,15.7105,0.00016341,0.945396,90.1972,1418557000,1682959064,928375,1101413,1.00673,1.00673,120.996,120.996,151.705,877682,107,A,0
407458,1,1,17,2,24.1873,0.00019729,1.10694,81.1268,1275896808,1682959064,835011,1101413,1.01009,1.01009,120.999,120.999,164.739,924307,107,B,0
407458,1,1,17,2,20.8498,0.000182151,1.01173,84.6983,1332066088,1682959064,871771,1101413,1.01096,1.01096,121,121,158.793,881994,107,C,0
407458,1,1,19,1,21.635,5.76735e-05,1.01993,83.8595,1318850416,1682959064,863122,1101413,1.01316,1.01316,121,121,49.7792,880328,107,A,0
407458,1,1,19,2,31.2519,0.000176531,1.24695,73.5699,1157003128,1682959064,757201,1101413,1.01565,1.01565,121,121,133.669,944194,107,B,0
407458,1,1,19,2,26.9871,0.000120045,1.18152,78.1308,1228777872,1682959064,804174,1101413,1.01096,1.01096,121,121,96.5369,950149,107,C,0
407458,1,1,21,1,22.4582,6.08573e-05,1.04237,82.9748,1304996040,1682959064,854055,1101413,1.00776,1.00776,121,121,51.9754,890243,107,A,0
407458,1,1,21,2,37.6249,0.000136241,1.32241,66.7479,1049746696,1682959064,687007,1101413,1.0107,1.0107,120.998,120.998,93.5984,908502,107,B,0
407458,1,1,21,2,30.6357,0.000107599,1.23803,74.2307,1167372136,1682959064,763987,1101413,1.01096,1.01096,120.993,120.993,82.2039,945839,107,C,0
407456,1,1,25,1,22.3745,6.48877e-05,1.04333,83.076,1306404856,1682959064,854977,1101413,1.02447,1.02447,121,121,55.4775,892023,107,A,0
