rngRun,flow,nStations,distance,linksNumber,loss,jitter,latency,throughput,rxBytes,txBytes,rxPackets,txPackets,timeFirstRxPacket,timeFirstTxPacket,timeLastRxPacket,timeLastTxPacket,jitterSum,delaySum,rateAdaptationManager,scenario
407472,2,1,11,2,7.50599,2.84e-05,0.319782,98.976,1556636248,1682959064,1018741,1101413,1.00929,1.00929,121,121,28.9322,325775,ns3::ThompsonSamplingWifiManager,D
407472,1,1,11,3,22.9386,7.08032e-05,1.06233,82.4672,1296911392,1682959064,848764,1101413,1.0171,1.0171,121,121,60.0951,901665,ns3::ThompsonSamplingWifiManager,E
407472,2,1,11,3,7.47976,6.53751e-05,0.322174,99.005,1557077840,1682959064,1019030,1101413,1.01043,1.01043,121,121,66.6191,328305,ns3::ThompsonSamplingWifiManager,E
407472,1,1,15,1,60.1474,0.000364244,1.71798,42.6488,670703376,1682959064,438942,1101413,1.00493,1.00493,120.986,120.986,159.882,754092,ns3::ThompsonSamplingWifiManager,A
407472,2,1,15,1,59.19,0.000350959,1.69465,43.6794,686816136,1682959064,449487,1101413,1.0352,1.0352,121,121,157.751,761722,ns3::ThompsonSamplingWifiManager,A
407472,1,1,13,2,23.2488,6.95055e-05,1.07655,82.1291,1291691744,1682959064,845348,1101413,1.00803,1.00803,121,121,58.7563,910059,ns3::ThompsonSamplingWifiManager,C
407472,2,1,13,2,7.13393,6.61035e-05,0.294498,99.3743,1562897992,1682959064,1022839,1101413,1.00945,1.00945,121,121,67.6132,301224,ns3::ThompsonSamplingWifiManager,C
407472,1,1,13,2,20.0916,5.68334e-05,1.00606,85.5076,1344824888,1682959064,880121,1101413,1.00815,1.00815,121,121,50.0203,885457,ns3::ThompsonSamplingWifiManager,D
407472,2,1,13,2,7.7771,3.08554e-05,0.360736,98.6858,1552073640,1682959064,1015755,1101413,1.00929,1.00929,121,121,31.3415,366419,ns3::ThompsonSamplingWifiManager,D
407472,1,1,13,3,22.923,7.14006e-05,1.05759,82.4823,1297174208,1682959064,848936,1101413,1.01482,1.01482,121,121,60.6145,897822,ns3::ThompsonSamplingWifiManager,E
407472,2,1,13,3,7.40921,6.70367e-05,0.309849,99.0805,1558265096,1682959064,1019807,1101413,1.01043,1.01043,121,121,68.3644,315986,ns3::ThompsonSamplingWifiManager,E
407472,1,1,17,1,61.6146,0.000410935,1.77039,41.0777,646010896,1682959064,422782,1101413,1.00493,1.00493,120.989,120.989,173.736,748489,ns3::ThompsonSamplingWifiManager,A
407472,2,1,17,1,62.2713,0.000432923,1.79064,40.3813,634958872,1682959064,415549,1101413,1.03474,1.03474,121,121,179.9,744099,ns3::ThompsonSamplingWifiManager,A
407472,1,1,15,2,23.3347,7.39261e-05,1.07809,82.0381,1290246256,1682959064,844402,1101413,1.00927,1.00927,121,121,62.4233,910341,ns3::ThompsonSamplingWifiManager,C
407472,2,1,15,2,16.02,0.000161368,0.951281,89.8674,1413349576,1682959064,924967,1101413,1.01085,1.01085,120.999,120.999,149.26,879904,ns3::ThompsonSamplingWifiManager,C
407472,1,1,15,2,20.4308,6.47913e-05,1.00724,85.1446,1339116280,1682959064,876385,1101413,1.00815,1.00815,121,121,56.7821,882726,ns3::ThompsonSamplingWifiManager,D
407472,2,1,15,2,16.3671,0.000129631,0.953324,89.4939,1407508032,1682959064,921144,1101413,1.00929,1.00929,121,121,119.409,878149,ns3::ThompsonSamplingWifiManager,D
407472,1,1,15,3,24.3686,0.000125346,1.11474,80.9354,1272845392,1682959064,833014,1101413,1.01482,1.01482,121,121,104.415,928592,ns3::ThompsonSamplingWifiManager,E
407472,2,1,15,3,16.3398,0.000177625,0.959545,89.5242,1407966432,1682959064,921444,1101413,1.01043,1.01043,121,121,163.671,884167,ns3::ThompsonSamplingWifiManager,E
407472,1,1,19,1,63.9805,0.000381635,1.85642,38.5443,606192744,1682959064,396723,1101413,1.00493,1.00493,120.994,120.994,151.403,736484,ns3::ThompsonSamplingWifiManager,A
407472,2,1,19,1,64.1355,0.000382768,1.85438,38.3915,603584448,1682959064,395016,1101413,1.05114,1.05114,120.999,120.999,151.199,732511,ns3::ThompsonSamplingWifiManager,A
407472,1,1,17,2,27.5488,0.000208676,1.19434,77.5643,1219324136,1682959064,797987,1101413,1.06446,1.06446,121,121,166.521,953068,ns3::ThompsonSamplingWifiManager,C
407472,2,1,17,2,20.3127,0.000190325,1.01051,85.2747,1341104208,1682959064,877686,1101413,1.01298,1.01298,121,121,167.045,886911,ns3::ThompsonSamplingWifiManager,C
